"cand_id","cdial_id","headword","donor_family","direction","turner_hedged","turner_rv_tag_in_entry","rv_simplex_lemma","rv_simplex_tokens","rv_derivative_lemmas","rv_compound_lemmas","rv_books_simplex","rv_strata_simplex","bracket","source_id","retrieval_date"
"DE-CAND-230","8313","pūga","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. T. Burrow BSOAS xii 386","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-231","8391","*pōka","dravidian","into-Indo-Aryan","no","no","","0","","","","","See also *pōcca-¹, *pōḍa- (pōra-¹, *pōla-, *pōlla-, *phōra-, *phōlla-), *phōttara-, *pōppa- (*phōppha-, *phōmpha-), *phōssa-, *bhōkka- (*bhōṅka-², *bhōṅga-), *bhōsa-. — Prob. ← Drav. which has similar series of words DED 3646","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-232","8399","pṓta-¹,","dravidian","into-Indo-Aryan","no","no","","0","","","","","Variety of form points to non-Aryan origin (scarcely with Wackernagel AiGr ii 2, 591 &lt; putrá): prob. with T. Burrow BSOAS xii 386 ← Drav. Tam. pōttu &amp;c. DED 3748. — Cf. pōṭā- f. 'female slave', pōṭaka- m. 'servant' KātyŚr. com. — See also *pōṅga²","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-233","8400","pōta","dravidian","into-Indo-Aryan","yes","yes","","0","potár-; pótar-","kapóta-","","","Relationship with prōta- n. 'woven cloth' lex., plōta- 'bandage, cloth' Suśr. or with pavásta- is obscure: EWA ii 347 with lit. Forms meaning 'cloth to smear with, smearing' poss. conn. with or infl. by pusta-² n. 'working in clay' (prob. ← Drav., Tam. pūcu &amp;c. DED 3569, EWA ii 319)","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-234","8794","pravāḍa","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Tam. pavaram &amp;c., DED 3295","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-235","9011","prōñchati","dravidian","into-Indo-Aryan","no","no","","0","","","","","Connexion with √uñch 'glean' (EWA i 100) is semant. difficult and derivation from *pramr̥kṣ- (P. Tedesco JAOS 77, 195) phonet. unacceptable in view of absence of -m- in Pa. and Si. or of nasalization in some MIA. and NIA. forms. But prōñch- could be sanskritization of MIA. *poṁch- which, with its va","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-236","9293","busa","munda","into-Indo-Aryan","no","no","busá-","1","","","10:1","P:1","PMWS 98 with túṣa- ← Mu., NTS xiii 232 ← a Kaf. dialect; but prob. belongs to the 'defective' word-group s.v. *bussa- (semant. cf. meaning 'chaff &amp;c.' in L. būcar &lt; *būccara-, Ku. buko &lt; *bukka- ⁴, N. bucko &lt; *bucca-¹, Si. bol &lt; *bhōla-). Cf. further *phussa-. — Despite EWA ii 441 po","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-237","9702","maggūśa","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. DED 4014","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-238","9720","mañjú","dravidian","into-Indo-Aryan","no","no","","0","","","","","Poss. ← Drav. J. Bloch BSOS v 741, T. Burrow BSOAS xii 389","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-239","9721","mañjūṣā","dravidian","into-Indo-Aryan","no","no","","0","","","","","Poss. ← Drav. cf. DED 3791","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-240","9734","*maṇigranthi","dravidian","out-of-Indo-Aryan","no","no","","0","","","","","Primary mng. is 'wrist' (→ Tam. maṇikaṭṭu 'wrist', Tu. maṇigaṇṭu̥ 'wrist-bone'); mng. 'bracelet' due to association with maṇí-¹. It replaces maṇibandha- m. (with similar double mngs.) 'wrist' Suśr., 'ornament' Kālid. — maṇi-², granthí-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-241","9748","matkuṇa","dravidian","into-Indo-Aryan","no","no","","0","","","","","PMWS 40 connects with kuṇṭha- ← Mu., but rather ← Drav. (Tel. mokkaḍi 'elephant with short tusks', Tam. mokku 'bluntness', mokkaṇ 'stout person or thing') DED 4192-3","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-242","9748","matkuṇa","munda","into-Indo-Aryan","no","no","","0","","","","","PMWS 40 connects with kuṇṭha- ← Mu., but rather ← Drav. (Tel. mokkaḍi 'elephant with short tusks', Tam. mokku 'bluntness', mokkaṇ 'stout person or thing') DED 4192-3","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-243","9865","mayū́ra","dravidian","into-Indo-Aryan","yes","yes","","0","mayū́raroman-; mayū́raśepya-","","","","mayūka-, marūka-¹ m. lex. — J. Bloch BSL 76, 16 ← Drav. (cf. DED 3793); J. Przyluski BSL 79, 100 ← Austro-as. (cf. also Savara mā́rā 'peacock' Morgenstierne); H. W. Bailey BSOAS xx 59, IL 21, 18 connects with Khot. murāsa- as orig. an Indo-ir. colour word. — EWA ii 587 with lit.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-244","9882","markáṭa","dravidian","into-Indo-Aryan","no","no","","0","","","","","Poss. ext. with -ṭa- of marka- m. BhP. which may be ← Drav. Kan. maṅga 'monkey' T. Burrow BSOAS xii 389 and DED 3777","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-245","9907","malla","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Tam. mallaṉ 'wrestler' &amp;c. DED 3871","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-246","9919","maṣati","dravidian","into-Indo-Aryan","yes","no","","0","","","","","Cf. maṣaṁ (v.l. °ṣiṁ) kārayati 'grinds to powder' ŚāṅkhGr̥., maṣmaṣā́karōti AV., masmasā́- TS. ŚBr., mr̥smr̥sā́° MS. (EWA ii 604 of onom. origin rather than with J. Bloch BSOS v 741 ← Drav., Kan. masagu 'to rub' &amp;c., in DED 3779). K. with -h- indicates earlier -ṣ- or -ś-, which would allow colli","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-247","9920","máṣi","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Tam. mai &amp;c., DED 4187","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-248","9996","*māḍa","dravidian","into-Indo-Aryan","no","no","","0","","","","","mālaka- m. 'raised pavilion or balcony' Siṁhās. (see S. Lévi BSOS viii 623), mālikā- f. 'whitewashed upper-storeyed house' lex., māḍi- f. 'palace' lex. — ← Drav., Tam. māṭam 'storeyed house', Kan. māḍi 'upstair house', &amp;c. DED 3930. Cf. mēṭa- m. 'whitewashed storeyed house' lex. also ← Drav. ib.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-249","10086","mā́rtsna","dravidian","into-Indo-Aryan","no","no","","0","","","","","mr̥tsná- m. 'powder' Suśr. -masiná- 'finely powdered' lex., masr̥ṇa- 'soft, tender' Kāv. are sanskritized forms of MIA. and not with J. Bloch BSOS v 741 ← Drav. (see maṣati): EWA ii 605 with lit. — √mr̥d","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-250","10092","mā́lā","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Tam. mālai 'wreath' &amp;c. DED 3954, EWA ii 628 with lit. Derivation from *vr̥tman- (P. Tedesco JAOS 67, 87) is phonet. unacceptable","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-251","10140a","mīná-","dravidian","into-Indo-Aryan","no","no","","0","","śamīnahuṣi- ?","","","← Drav. Tam. mīṉ &amp;c., DED 3999","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-252","10144","mukuṭa","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Tam. mukaṭu 'top' &amp;c., DED 4002; mauli- m.f. 'diadem, etc.' MBh. is MIA. (cf. EWA ii 694)","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-253","10146","mukula","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. similar interchange of initial in bakula-¹. — ← Drav., Tam. mokkuḷ &amp;c., DED 4007; also mudgara-² m. 'bud' lex. with same variation of -k- ~ -dg- as in mukuṣṭha-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-254","10150","*mukka","dravidian","into-Indo-Aryan","no","no","","0","","","","","Prob. ← Drav., Prj. muṭka 'blow with fist', Kur. muṭkā 'fist', DED. 4041","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-255","10152","muktā","dravidian","into-Indo-Aryan","no","no","","0","","","","","Sanskritization of MIA. muttā- (Lüders PhilInd 179 &lt; *mūrtā-: mūrtá-; but rather, with mutya- n. lex., ← Drav., Tam. muttu, muruntu &amp;c., DED 4062)","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-256","10186","muṭáti","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. mū́ta- m.n. 'woven basket' TBr., mū̆ṭa-, mōṭa-¹, mūtōḍī (Pa. mū̆tōḷī-, v.l. mū̆ṭōlī- with which compare *murōṭati above) 'basket, bundle' BHSk. ← Drav. (Tam. muṭai 'to plait, braid' DED 4036, mūṭai 'bundle' DED 4134 prob. unconnected with muṭai). Partly (cf. galamōṭana-) collides with muṭáti 'āk","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-257","10209","muraṅgī-,","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Tam. muruṅkai etc., DED 4085","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-258","10210","muraja","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Tam. muracam etc., DED 4076. — Cf. muralī-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-259","10214","muralī","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Tam. muraḷi &amp;c., DED 4076. — Cf. muraja-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-260","10223","músala","dravidian","into-Indo-Aryan","no","no","","0","","","","","s after u and in NIA. variation of ū with u point to non-Aryan origin (J. Bloch BSOS v 741 ← Drav.: see also maṣati)","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-261","10233","mūta","dravidian","into-Indo-Aryan","no","no","","0","","jīmū́ta-; kā́mamūta-","","","← Drav. cf. Tam. muṭi 'knot, tuft, bundle' &amp;c. DED 4030, Tam. muṭai 'to plait, braid' &amp;c. (see muṭáti), and Tam. mūṭai, mūṭṭai 'sack, bundle' &amp;c. DED 4134. — For mng. 'capital sum &amp;c.' see also *mūḍa- s.v. mū́la-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-262","10313","*mētthī","dravidian","into-Indo-Aryan","no","no","","0","","","","","mēthī- f. Pañcad., mēthikā-, mēthinī-, manthā-², vēdhanī- f. lex. — ← Drav. cf. Tam. mēti, mentiyam, vental, &amp;c. DED 4161","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-263","10320","mēda","dravidian","out-of-Indo-Aryan","no","no","","0","medátā-; médana-; médas-","","","","→ Bal. mēδ 'boatman, fisherman'. — Cf. Tam. metavar 'basket-maker' &amp;c. DED 4178","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-264","10538","*rakka","munda","into-Indo-Aryan","no","no","","0","","","","","~ *lakka-¹. -raṅka- 'poor' PMWS 140 ← Mu. cf. Sant. re̱ṅge̱c' 'poor' (cf. rhyming vaṅka- 'vagabond' Bhadrab.). — Other 'defective' wordgroups with initial r- s.vv. *raṭṭa- (*raḍḍa-, *raṇṭa-, *raṇṭha-, raṇḍa-, *rāḍa-, *rāṇa-), *rigga- (*rēṅga-), *rēñca- (*rēñja-), *rēṇṭa- (*rēṇḍa-), *rēnda-, *rēppa-,","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-265","10816","rētra","munda","into-Indo-Aryan","no","no","","0","","","","","Scarcely with F. B. J. Kuiper IL xix 352 sanskritization of *reṭ- ← Mu. — *rē-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-266","10970","lalā́ṭa","dravidian","into-Indo-Aryan","no","no","","0","","","","","niṭā̆la- (~ lalā́ṭa-) later ← Drav., Tam. nutal, &amp;c. DED 3069, 3118","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-267","11009","lāṅgūlá","munda","into-Indo-Aryan","no","no","","0","","","","","Cf. lañja-². — Variety of form attests non-Aryan origin: PMWS 112 (with lakuṭa-) ← Mu., J. Przyluski BSL 73, 119 ← Austro-as.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-268","11212","vaṭa","dravidian","into-Indo-Aryan","no","no","","0","","kévaṭa-","","","Prob. ← Drav. Tam. vaṭam, Kan. vaṭi, vaṭara, &amp;c. DED 4268","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-269","11429","vallī","dravidian","into-Indo-Aryan","no","no","","0","","","","","Cf. vēlli- and see mallikā-. — Poss. ← Drav. Tam. vaḷḷi, &amp;c. DED 4351","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-270","11503","vātiṅgaṇa","dravidian","into-Indo-Aryan","no","no","","0","","","","","Prob. of same ultimate origin as other names for this plant s.v. bhaṇṭākī-: LM 404 ← Drav., see DED 4339. — → Ir. (Pers. badiṅgān) → Phal. bētiṅgala, Sh. bhatiṅgar G. Morgenstierne BSOS viii 671","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-271","11584","*vālguḍa","dravidian","into-Indo-Aryan","no","no","","0","","","","","J. Bloch in Thomas EIS 35 ← Drav. Tam. vaval &amp;c. (DED 4400). — vātuli- f. 'large bat' lex. sanskritized from *vāuli- &lt; eastern MIA. vāguli- (see Si. bel.)","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-272","12046","vīṭī","dravidian","into-Indo-Aryan","no","no","","0","","","","","Poss. ← Drav., cf. Tam. veṟṟ-ilai, Kota vetl: DED 4539. — See vīṭā-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-273","12115","vḗlā","dravidian","into-Indo-Aryan","no","no","","0","","","","","-ḍ- appears in K. and Or. and poss. in cmpd. *ardhavēḍa-. In N. Mth. Bhoj. Aw. H. forms with -r- could derive from -ḍ-, but more prob. represent the EH., Bi. or Mth. change of -l- &gt; -r-. But the forms of vḗlā- and *savēla- with -r- occurring in P. Ku. G. M. (as well as those already mentioned) ma","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-274","12356","śáva","dravidian","into-Indo-Aryan","no","no","","0","savá- 1; savá- 2; sávana- 1; sávana- 2; sávarṇa-; sávayas-; śavasín-; śavasāná-","abhíṣṭiśavas-; brahmasavá-; dvíśavas-; kutsavatsá-; kéśavant-; nákṣatraśavas-; prasavá-; rásavant-","","","← Drav. T. Burrow BSOAS xii 143, Tel. cāvu 'death', Kui sāva 'to die', &amp;c. DED 2002","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-275","12493","śī́pāla","dravidian","out-of-Indo-Aryan","yes","yes","śī́pāla-","1","","","10:1","C:1","→ Brah. shēvāl 'green scum on water, Vallisneria octandra'","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-276","12543","śulká","dravidian","into-Indo-Aryan","no","yes","śulká-","2","","","7:1 8:1","C:1 S:1","","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-277","12588","śr̥ṅgavēra","dravidian","into-Indo-Aryan","no","no","","0","","","","","Pop. etym., from horn-like shape of the root, for (Pa.) siṅgi-vēra- (← Drav. Tam. iñci 'ginger', &amp;c. DED 363, and Tam. vēr 'root', &amp;c. DED 4554: T. Burrow BSOAS xi 130). Ultimate origin of the first element was in SEAsia, F. W. Thomas JRAS 1905, 169. Further to the name and its subsequent hi","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-278","12766","śvāvídh","dravidian","into-Indo-Aryan","yes","no","","0","","","","","sēdhā- is prob. with T. Burrow BSOAS xii 141 ← Drav., Tam. ey, Tel. ēdu, &amp;c. DED 2283 (and not with Lüders PhilInd 177 &lt; *śvavidh-). The retroflex in śvāviḍh- (nom. °viṭ, °viḍ) of some MSS. of Āpastamba and most of Baudhāyana and in *sēḍhā- also suggests non-Aryan origin. But if sēdhā- was re","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-279","13267","sarja","dravidian","into-Indo-Aryan","no","no","","0","","visárjana-","","","T. Burrow BSOAS xii 137 ← Drav. *sārc/j in Tam. āccā 'Shorea robusta', &amp;c. DED 288. — Cf. śāka-¹","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-280","13392","*siṅkā","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. Tam. cīku 'broom grass' T. Burrow BSOAS xii 140","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-281","13417","*sippī","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. Tam. cippi DED 2089","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-282","13544","sūkará","munda","out-of-Indo-Aryan","no","yes","sūkará-","2","","","7:2","p:2","Early → Muṇḍāri súkuri 'pig'. — *sūṅkara- partly onom.","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-283","13765","*sthāra","munda","into-Indo-Aryan","yes","no","","0","sthā́raśman-","","","","Cf. *sthara-. In mng 'cold, frost' cf. stabdha- and ṭhāra- m. 'hoarfrost' KātyŚr.com. (MIA. form &lt; *sthāra- ?). PMWS 136 ṭhāra- with túṣāra- ← Mu. W. Wüst RM 3, 10 considers it non-Aryan alteration and compares śarád- (if so, cf. rather *śyāra-). — √*sthar","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-284","13854","sphōṭa","dravidian","out-of-Indo-Aryan","yes","no","","0","","","","","Early → Brah. puṭau 'smallpox'. — Separate from √sphuṭ? See sphuṭa-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-285","13982","hariṇá","munda","into-Indo-Aryan","no","yes","hariṇá-","2","","","1:1 5:1","A:1 P:1","Ac. to J. Przyluski JA 1929, 319 hariṇá- 'deer' ← Austro-as., but Mu. words there quoted are ← IA. — hári-","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-286","14165","*hērati","dravidian","into-Indo-Aryan","no","no","","0","","","","","J. Bloch FestschrWackernagel 149 ← Drav., Kui ēra 'to spy', Malt. ére 'to see', DED 765","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-287","14174","hōḍa","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Kan. ōḍa., &amp;c. DED 876","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-288","14175","*hōḍḍa","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav., Kan. oḍḍa, &amp;c. DED 808","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
"DE-CAND-289","14302","*uḍidda","dravidian","into-Indo-Aryan","no","no","","0","","","","","← Drav. Tam. uruntu 'Phaseolus mungo', &amp;c. DED 594","SRC-060; SRC-054; SRC-022; SRC-023","2026-09-07"
